PARENTNO,PROD_STATUS,PROD_MODDATE,BRAND,GISONG,ASPSCD,SPEED,CAPA,PARTNO,PARTNAME,SPEC,PART_QTY,CMT,BLOCKNO
212620L01,RLS,2026-03-06,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
212620L01,RLS,2026-03-06,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
211352L12,RLS,2026-03-23,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000067G0100,BALANCE WEIGHT,CONCRETE,9,,B120B03
211352L12,RLS,2026-03-23,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000283G0100,BALANCE WEIGHT,CONCRETE,13,,B120B03
E15713L01,RLS,2026-05-12,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,VD005319G0100,BALANCE WEIGHT,"SS400,10.0 KG",7,,B120B03
N27687L01,RLS,2026-04-13,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
N27853L01,RLS,2026-03-06,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,SUBSYSTEM",0,,B120B03
213325L02,RLS,2026-06-22,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G0200,BALANCE WEIGHT,"CONCRETE,10kg,G/S",34,,B120B03
N28008L02,RLS,2026-08-19,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000067G0100,BALANCE WEIGHT,CONCRETE,8,,B120B03
N28008L03,RLS,2026-04-16,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,7,,B120B03
212501L01,RLS,2026-04-13,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
209587L19,RLS,2026-06-24,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000166G0100,BALANCE WEIGHT,"FC150, 10KG",28,,B120B03
N27975L01,RLS,2026-03-24,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N27715L01,RLS,2026-03-24,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
N28145L01,RLS,2026-03-24,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",6,,B120B03
211234L01,RLS,2026-05-11,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000067G0100,BALANCE WEIGHT,CONCRETE,14,,B120B03
211745L01,RLS,2026-05-14,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
212830L03,RLS,2026-03-30,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
210374L01,RLS,2026-04-28,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
N28112L02,RLS,2026-05-06,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N28112L07,RLS,2026-05-06,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N28112L11,RLS,2026-04-16,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N28112L15,RLS,2026-04-16,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N28112L16,RLS,2026-05-06,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N28112L17,RLS,2026-04-16,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N28112L18,RLS,2026-05-06,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N28112L19,RLS,2026-04-16,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N28112L20,RLS,2026-05-06,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N28112L22,RLS,2026-05-06,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N28112L23,RLS,2026-04-16,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N28112L24,RLS,2026-05-06,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N28112L27,RLS,2026-05-06,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N28193L01,RLS,2026-03-30,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
213375L02,RLS,2026-09-09,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
213390L01,RLS,2026-04-23,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
N28309L10,RLS,2026-04-24,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N27699L01,RLS,2026-04-28,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
N28291L01,RLS,2026-04-27,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
212768L01,RLS,2026-07-21,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",5,,B120B03
213711L01,RLS,2026-04-16,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
212209L02,RLS,2026-04-24,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
213471L01,RLS,2026-04-03,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
N28263L12,RLS,2026-04-24,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",6,,B120B03
N28263L15,RLS,2026-04-24,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",6,,B120B03
N28235L02,RLS,2026-04-10,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
N28326L01,RLS,2026-05-13,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
213084L01,RLS,2026-06-30,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
212438L01,RLS,2026-04-28,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",4,,B120B03
N28244L07,RLS,2026-04-14,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
210831L31,RLS,2026-07-12,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G0200,BALANCE WEIGHT,"CONCRETE,10kg,G/S",31,,B120B03
210831L36,RLS,2026-07-23,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G0200,BALANCE WEIGHT,"CONCRETE,10kg,G/S",31,,B120B03
210831L19,RLS,2026-07-20,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000067G0100,BALANCE WEIGHT,CONCRETE,27,,B120B03
N28191L06,RLS,2026-04-20,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
N28191L08,RLS,2026-04-20,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
N28423L07,RLS,2026-04-14,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N27907L01,RLS,2026-07-23,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",5,,B120B03
N27907L02,RLS,2026-07-20,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
N28187L07,RLS,2026-04-28,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
211688L09,RLS,2026-07-14,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000166G0100,BALANCE WEIGHT,"FC150, 10KG",27,,B120B03
N28484L13,RLS,2026-04-28,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",5,,B120B03
N28484L14,RLS,2026-04-27,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",5,,B120B03
N28484L16,RLS,2026-04-27,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",5,,B120B03
213967L01,RLS,2026-06-29,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
213900L01,RLS,2026-06-11,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
213758L01,RLS,2026-06-12,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
213834L01,RLS,2026-04-24,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
213239L16,RLS,2026-09-02,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",10,,B120B03
N28496L01,RLS,2026-07-20,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",14,,B120B03
213988L01,RLS,2026-05-22,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
214118L01,WIP,2026-05-15,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
211112L06,RLS,2026-06-19,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",0,,B120B03
210801L18,RLS,2026-07-02,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12011121G010A,BALANCE WEIGHT,"CONCRETE,10kg",12,,B120B03
210792L01,RLS,2026-01-21,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
210792L01,RLS,2026-01-21,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
212736L01,WIP,2026-02-23,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C120P016304,BALANCE WEIGHT,10KG,0,,B120B03
212695L01,WIP,2026-05-21,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,7,,B120B03
N27377L12,RLS,2026-01-12,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,SUBSYSTEM",7,,B120B03
N27377L13,RLS,2026-01-12,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,SUBSYSTEM",7,,B120B03
N27377L16,RLS,2026-01-12,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,SUBSYSTEM",7,,B120B03
212813L01,RLS,2026-01-08,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
212813L01,RLS,2026-01-08,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
N27537L01,WIP,2026-01-15,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,SUBSYSTEM",0,,B120B03
210568L03,RLS,2026-03-31,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000067G0100,BALANCE WEIGHT,CONCRETE,4,,B120B03
210568L03,RLS,2026-03-31,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000283G0100,BALANCE WEIGHT,CONCRETE,7,,B120B03
210568L05,RLS,2026-03-31,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000067G0100,BALANCE WEIGHT,CONCRETE,4,,B120B03
210568L05,RLS,2026-03-31,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000283G0100,BALANCE WEIGHT,CONCRETE,7,,B120B03
210568L07,RLS,2026-03-31,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000067G0100,BALANCE WEIGHT,CONCRETE,4,,B120B03
210568L07,RLS,2026-03-31,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000283G0100,BALANCE WEIGHT,CONCRETE,7,,B120B03
210568L09,RLS,2026-03-31,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000067G0100,BALANCE WEIGHT,CONCRETE,4,,B120B03
210568L09,RLS,2026-03-31,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000283G0100,BALANCE WEIGHT,CONCRETE,7,,B120B03
N27624L01,RLS,2026-01-08,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,SUBSYSTEM",0,,B120B03
N27540L01,RLS,2026-01-15,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
N27540L01,RLS,2026-01-15,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
N27540L02,RLS,2026-03-06,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
N27540L02,RLS,2026-03-06,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,0,,B120B03
N27640L02,RLS,2026-03-06,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,SUBSYSTEM",7,,B120B03
N27640L04,RLS,2026-03-06,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,SUBSYSTEM",7,,B120B03
N27640L15,RLS,2026-03-06,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,SUBSYSTEM",7,,B120B03
211312L12,RLS,2026-01-22,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,3,,B120B03
211312L12,RLS,2026-01-22,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,2,,B120B03
N27643L01,RLS,2026-03-11,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N27643L04,RLS,2026-03-11,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N27643L06,RLS,2026-03-11,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N27643L08,RLS,2026-03-11,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N27643L09,RLS,2026-03-11,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,G/S",7,,B120B03
N27673L02,RLS,2026-01-12,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,SUBSYSTEM",0,,B120B03
N27466L01,RLS,2026-02-26,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,SUBSYSTEM",6,,B120B03
212786L01,RLS,2026-01-07,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,SUBSYSTEM",0,,B120B03
212783L01,RLS,2026-03-30,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,SUBSYSTEM",0,,B120B03
212288L01,RLS,2026-04-13,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,5,,B120B03
210769L60,RLS,2026-01-20,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,3,,B120B03
210769L60,RLS,2026-01-20,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,2,,B120B03
210769L61,RLS,2026-01-20,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,121C0218G0100,BALANCE WEIGHT,CONCRETE,3,,B120B03
210769L61,RLS,2026-01-20,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,12000284G0100,BALANCE WEIGHT,CONCRETE,2,,B120B03
N27658L01,RLS,2026-03-11,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,SUBSYSTEM",0,,B120B03
212636L01,RLS,2026-01-06,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,SUBSYSTEM",0,,B120B03
N27569L05,RLS,2026-01-07,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,SUBSYSTEM",7,,B120B03
N27569L07,RLS,2026-01-13,미등록/기타,미등록/기타,미등록/기타,미등록/기타,미등록/기타,C12011121G0100,BALANCE WEIGHT,"CONCRETE,10kg,SUBSYSTEM",7,,B120B03
