PARENTNO,PROD_STATUS,PROD_MODDATE,BRAND,GISONG,EL_ASPD,EL_ACAPA,ASPSCD,PARTNO,PARTNAME,SPEC,PART_QTY,CMT,BLOCKNO
215125L01,RLS,2026-08-13,NEX_MRL,GTSS,60,1000,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
214414L01,RLS,2026-07-15,NEX_MRL,GTSS,60,1000,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
214663L01,RLS,2026-09-01,NEX_MRL,GTSS,60,900,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.1kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 900kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213576L01,RLS,2026-06-12,NEX_MRL,GTSS,60,1000,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
211882L01,RLS,2026-01-26,NEX_MRL,GTSS,60,1000,KR00,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
214007L02,RLS,2026-08-25,NEX_MRL,GTSS,60,1000,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
212949L01,RLS,2026-09-02,NEX_MRL,GTSS,60,1000,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- ROPE COVER 10110979G01 1EA, EXTENSION COVER 10110980G01 1EA 적용",A101A
212510L01,RLS,2026-01-07,NEX_MRL,GTSS,60,750,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 5.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 750kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213724L01,RLS,2026-04-02,NEX_MRL,GTSS,60,1000,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
N28168L01,RLS,2026-06-01,NEX_MRL,GTSS_E,60,900,KR00,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.1kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 900kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213896L01,RLS,2026-04-30,NEX_MRL,GTSS,60,1000,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
099992L09,RLS,2026-08-10,NEX_MRL,GTSS,60,1000,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
215013L01,WIP,2026-08-12,NEX_MRL,GTSS_E,60,900,KR00,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.1kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 900kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
N27594L01,RLS,2026-02-12,NEX_MRL,GTSS,60,1000,KR00,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213991L01,RLS,2026-05-20,NEX_MRL,GTSS,60,900,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.1kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 900kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213915L01,WIP,2026-04-29,NEX_MRL,GTSS,60,900,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.1kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 900kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
214696L01,RLS,2026-07-07,NEX_MRL,GTSS,60,1000,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
212682L01,RLS,2026-03-06,NEX_MRL,GTSS,60,1000,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
215008L03,RLS,2026-09-04,NEX_MRL,GTSS,60,1000,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213414L01,RLS,2026-06-01,NEX_MRL,GTSS_E,60,1000,KR00,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213331L01,RLS,2026-03-24,NEX_MRL,GTSS,60,900,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.1kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 900kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
214578L01,RLS,2026-08-03,NEX_MRL,GTSS,60,900,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.1kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 900kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
214407L01,RLS,2026-08-12,NEX_MRL,GTSS,60,1000,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
214375L01,RLS,2026-06-16,NEX_MRL,GTSS,60,900,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.1kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 900kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213780L09,RLS,2026-07-09,NEX_MRL,GTSS,60,1000,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
212957L01,RLS,2026-01-06,NEX_MRL,GTSS,60,900,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.1kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 900kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213525L01,RLS,2026-08-04,NEX_MRL,GTSS,60,900,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.1kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 900kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213041L01,RLS,2026-05-07,NEX_MRL,GTSS,60,1000,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
214909L01,RLS,2026-09-02,NEX_MRL,GTSS,60,1000,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213258L01,RLS,2026-03-24,NEX_MRL,GTSS,60,1000,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213596L01,RLS,2026-05-12,NEX_MRL,GTSS,60,1000,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
214358L01,RLS,2026-08-27,NEX_MRL,GTSS,60,1000,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213094L01,RLS,2026-01-13,NEX_MRL,GTSS,60,750,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 5.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 750kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
212359L01,RLS,2026-06-01,NEX_MRL,GTSS_E,60,700,KR00,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 5.5kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 700kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
214708L01,RLS,2026-08-03,NEX_MRL,GTSS,60,1000,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
214519L01,RLS,2026-07-13,NEX_MRL,GTSS,60,1000,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
214007L05,RLS,2026-08-25,NEX_MRL,GTSS,60,1000,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
212759L01,RLS,2026-02-11,NEX_MRL,GTSS,60,900,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.1kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 900kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213780L06,RLS,2026-09-02,NEX_MRL,GTSS,60,1000,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- ROPE COVER 10110979G01 1EA, EXTENSION COVER 10110980G01 1EA 적용",A101A
212792L01,RLS,2026-01-26,NEX_MRL,GTSS,60,1000,KR00,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
211405L07,RLS,2026-05-07,NEX_MRL,GTSS,60,1000,KR00,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
211907L01,RLS,2026-09-04,NEX_MRL,GTSS,60,1000,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- ROPE COVER 10110979G01 1EA, EXTENSION COVER 10110980G01 1EA 적용",A101A
214130L01,RLS,2026-05-20,NEX_MRL,GTSS,60,1000,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213036L01,RLS,2026-03-09,NEX_MRL,GTSS,60,750,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 5.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 750kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213325L31,RLS,2026-08-21,NEX_MRL,GTSS,60,1000,KR00,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213514L01,RLS,2026-03-31,NEX_MRL,GTSS_E,60,900,KR00,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.1kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 900kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
212974L01,RLS,2026-05-07,NEX_MRL,GTSS,60,1000,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213546L01,RLS,2026-07-22,NEX_MRL,GTSS,60,1000,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213119L01,RLS,2026-06-11,NEX_MRL,GTSS,60,1000,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213396L01,RLS,2026-06-01,NEX_MRL,GTSS,60,900,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.1kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 900kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
214041L01,RLS,2026-08-10,NEX_MRL,GTSS,60,900,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.1kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 900kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213695L01,RLS,2026-06-09,NEX_MRL,GTSS,60,1000,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
214899L01,RLS,2026-07-10,NEX_MRL,GTSS,60,900,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.1kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 900kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
215214L01,RLS,2026-09-01,NEX_MRL,GTSS,60,1000,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213535L01,RLS,2026-06-25,NEX_MRL,GTSS,60,900,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.1kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 900kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213450L01,RLS,2026-04-15,NEX_MRL,GTSS,60,1000,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
214031L01,RLS,2026-05-21,NEX_MRL,GTSS,60,900,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.1kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 900kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213796L01,RLS,2026-07-15,NEX_MRL,GTSS,60,1000,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213752L01,RLS,2026-04-14,NEX_MRL,GTSS_E,60,1000,KR00,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
215030L01,RLS,2026-08-28,NEX_MRL,GTSS,60,1000,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213759L01,RLS,2026-07-09,NEX_MRL,GTSS,60,900,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.1kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 900kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
212763L01,RLS,2026-04-14,NEX_MRL,GTSS,60,1000,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213721L02,RLS,2026-04-27,NEX_MRL,GTSS,60,1000,KR00,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213528L01,RLS,2026-05-07,NEX_MRL,GTSS,60,1000,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
212970L01,RLS,2026-03-24,NEX_MRL,GTSS,60,750,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 5.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 750kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213250L01,RLS,2026-04-07,NEX_MRL,GTSS,60,900,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.1kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 900kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
212436L01,RLS,2026-03-24,NEX_MRL,GTSS,60,900,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.1kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 900kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213524L01,RLS,2026-04-13,NEX_MRL,GTSS,60,1000,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213941L01,RLS,2026-06-18,NEX_MRL,GTSS,60,750,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 5.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 750kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
212668L16,RLS,2026-01-20,NEX_MRL,GTSS,60,1000,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213950L01,RLS,2026-05-19,NEX_MRL,GTSS,60,900,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.1kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 900kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
N29265L01,RLS,2026-07-19,NEX_MRL,GTSS_E,60,750,KR00,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 5.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 750kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
212694L02,RLS,2026-04-28,NEX_MRL,GTSS_E,60,900,KR00,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.1kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 900kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213562L01,RLS,2026-04-01,NEX_MRL,GTSS,60,1000,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213637L01,RLS,2026-03-31,NEX_MRL,GTSS,60,1000,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213132L01,RLS,2026-03-06,NEX_MRL,GTSS,60,1000,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
214749L01,RLS,2026-09-04,NEX_MRL,GTSS,60,1000,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.
- ROPE COVER 10110979G01 1EA, EXTENSION COVER 10110980G01 1EA 적용",A101A
213945L01,RLS,2026-05-14,NEX_MRL,GTSS,60,1000,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
214184L01,RLS,2026-06-10,NEX_MRL,GTSS,60,1000,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213953L01,RLS,2026-05-08,NEX_MRL,GTSS,60,900,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.1kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 900kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
212602L01,RLS,2026-03-06,NEX_MRL,GTSS,60,900,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.1kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 900kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
213284L01,RLS,2026-06-11,NEX_MRL,GTSS,60,1000,KC01,10111010G1500,TM,"GH25SC,2:1,SINGLE,MRL",1,"- TM : GH25SC, MOTOR : 7.9kW, SPEED : 60m/m
- BELT : 3R, 2:1 ROPING, CAPACITY : 1000kg
- 손끼임 방지 스티커 부착하여 출하할 것.",A101A
